"On-time Graduation Rate"
10/26/2022

Year,Level,Division,Subgroup,Cohort,"Graduation Count","Virginia On-Time Graduation Rate","Completer Count","Completion Rate"
2021,DIV,"Henrico County Public Schools",Female,1998,1835,91.8,1851,92.6
2021,DIV,"Henrico County Public Schools","Foster Care",19,10,52.6,11,57.9
2021,DIV,"Henrico County Public Schools",Hispanic,449,313,69.7,318,70.8
2021,DIV,"Henrico County Public Schools",Homeless,48,35,72.9,35,72.9
2021,DIV,"Henrico County Public Schools",Male,2133,1881,88.2,1912,89.6
2021,DIV,"Henrico County Public Schools","Military Connected",42,40,95.2,40,95.2
2021,DIV,"Henrico County Public Schools","Multiple Races",170,155,91.2,156,91.8
2021,DIV,"Henrico County Public Schools","Native Hawaiian",<,<,100,<,100
2021,DIV,"Henrico County Public Schools","Students with Disabilities",552,460,83.3,473,85.7
2021,DIV,"Henrico County Public Schools",White,1611,1520,94.4,1542,95.7
2021,DIV,"Henry County Public Schools","All Students",529,460,87,470,88.8
2021,DIV,"Henry County Public Schools",Asian,<,<,100,<,100
2021,DIV,"Henry County Public Schools",Black,116,108,93.1,109,94
2021,DIV,"Henry County Public Schools","Economically Disadvantaged",263,220,83.7,228,86.7
2021,DIV,"Henry County Public Schools","English Learners",19,14,73.7,14,73.7
2021,DIV,"Henry County Public Schools",Female,257,227,88.3,233,90.7
2021,DIV,"Henry County Public Schools","Foster Care",<,<,<,<,<
2021,DIV,"Henry County Public Schools",Hispanic,79,67,84.8,68,86.1
2021,DIV,"Henry County Public Schools",Homeless,<,<,100,<,100
2021,DIV,"Henry County Public Schools",Male,272,233,85.7,237,87.1
2021,DIV,"Henry County Public Schools","Military Connected",<,<,<,<,<
2021,DIV,"Henry County Public Schools","Multiple Races",32,25,78.1,27,84.4
2021,DIV,"Henry County Public Schools","Students with Disabilities",75,62,82.7,63,84
2021,DIV,"Henry County Public Schools",White,300,258,86,264,88
2021,DIV,"Highland County Public Schools","All Students",17,16,94.1,16,94.1
2021,DIV,"Highland County Public Schools","Economically Disadvantaged",<,<,<,<,<
2021,DIV,"Highland County Public Schools","English Learners",<,<,100,<,100
2021,DIV,"Highland County Public Schools",Female,11,11,100,11,100
2021,DIV,"Highland County Public Schools",Hispanic,<,<,100,<,100
2021,DIV,"Highland County Public Schools",Male,<,<,<,<,<
2021,DIV,"Highland County Public Schools","Students with Disabilities",<,<,100,<,100
2021,DIV,"Highland County Public Schools",White,16,15,93.8,15,93.8
2021,DIV,"Hopewell City Public Schools","All Students",266,239,89.8,239,89.8
2021,DIV,"Hopewell City Public Schools","American Indian",<,<,100,<,100
2021,DIV,"Hopewell City Public Schools",Asian,<,<,100,<,100
2021,DIV,"Hopewell City Public Schools",Black,162,146,90.1,146,90.1
2021,DIV,"Hopewell City Public Schools","Economically Disadvantaged",254,229,90.2,229,90.2
2021,DIV,"Hopewell City Public Schools","English Learners",<,<,<,<,<
2021,DIV,"Hopewell City Public Schools",Female,143,133,93,133,93
2021,DIV,"Hopewell City Public Schools",Hispanic,20,19,95,19,95
2021,DIV,"Hopewell City Public Schools",Homeless,<,<,100,<,100
2021,DIV,"Hopewell City Public Schools",Male,123,106,86.2,106,86.2
2021,DIV,"Hopewell City Public Schools","Military Connected",<,<,<,<,<
2021,DIV,"Hopewell City Public Schools","Multiple Races",<,<,100,<,100
2021,DIV,"Hopewell City Public Schools","Students with Disabilities",47,46,97.9,46,97.9
2021,DIV,"Hopewell City Public Schools",White,71,61,85.9,61,85.9
2021,DIV,"Isle of Wight County Public Schools","All Students",472,439,93,447,94.7
2021,DIV,"Isle of Wight County Public Schools","American Indian",<,<,100,<,100
2021,DIV,"Isle of Wight County Public Schools",Asian,<,<,100,<,100
2021,DIV,"Isle of Wight County Public Schools",Black,119,111,93.3,112,94.1
2021,DIV,"Isle of Wight County Public Schools","Economically Disadvantaged",166,150,90.4,155,93.4
2021,DIV,"Isle of Wight County Public Schools","English Learners",<,<,100,<,100
2021,DIV,"Isle of Wight County Public Schools",Female,229,220,96.1,222,96.9
2021,DIV,"Isle of Wight County Public Schools","Foster Care",<,<,<,<,<
2021,DIV,"Isle of Wight County Public Schools",Hispanic,22,17,77.3,18,81.8
2021,DIV,"Isle of Wight County Public Schools",Homeless,<,<,<,<,<
2021,DIV,"Isle of Wight County Public Schools",Male,243,219,90.1,225,92.6
2021,DIV,"Isle of Wight County Public Schools","Military Connected",13,12,92.3,12,92.3
2021,DIV,"Isle of Wight County Public Schools","Multiple Races",33,30,90.9,31,93.9
2021,DIV,"Isle of Wight County Public Schools","Native Hawaiian",<,<,100,<,100
2021,DIV,"Isle of Wight County Public Schools","Students with Disabilities",56,46,82.1,47,83.9
2021,DIV,"Isle of Wight County Public Schools",White,288,271,94.1,276,95.8
2021,DIV,"King George County Public Schools","All Students",392,363,92.6,365,93.1
2021,DIV,"King George County Public Schools",Asian,<,<,100,<,100
2021,DIV,"King George County Public Schools",Black,55,49,89.1,50,90.9
2021,DIV,"King George County Public Schools","Economically Disadvantaged",120,102,85,104,86.7
2021,DIV,"King George County Public Schools","English Learners",<,<,100,<,100
2021,DIV,"King George County Public Schools",Female,190,177,93.2,179,94.2
2021,DIV,"King George County Public Schools","Foster Care",<,<,<,<,<
2021,DIV,"King George County Public Schools",Hispanic,25,22,88,22,88
2021,DIV,"King George County Public Schools",Homeless,<,<,<,<,<
2021,DIV,"King George County Public Schools",Male,202,186,92.1,186,92.1
2021,DIV,"King George County Public Schools","Military Connected",39,38,97.4,38,97.4
2021,DIV,"King George County Public Schools","Multiple Races",28,24,85.7,24,85.7
2021,DIV,"King George County Public Schools","Students with Disabilities",50,37,74,39,78
2021,DIV,"King George County Public Schools",White,277,261,94.2,262,94.6
2021,DIV,"King William County Public Schools","All Students",168,157,93.5,158,94
2021,DIV,"King William County Public Schools","American Indian",<,<,<,<,<
2021,DIV,"King William County Public Schools",Asian,<,<,100,<,100
2021,DIV,"King William County Public Schools",Black,31,31,100,31,100
2021,DIV,"King William County Public Schools","Economically Disadvantaged",66,61,92.4,62,93.9
2021,DIV,"King William County Public Schools","English Learners",<,<,100,<,100
2021,DIV,"King William County Public Schools",Female,76,71,93.4,71,93.4
2021,DIV,"King William County Public Schools",Hispanic,<,<,100,<,100
2021,DIV,"King William County Public Schools",Homeless,<,<,<,<,<
2021,DIV,"King William County Public Schools",Male,92,86,93.5,87,94.6
2021,DIV,"King William County Public Schools","Military Connected",<,<,100,<,100
2021,DIV,"King William County Public Schools","Multiple Races",<,<,100,<,100
2021,DIV,"King William County Public Schools","Students with Disabilities",13,13,100,13,100
2021,DIV,"King William County Public Schools",White,123,113,91.9,114,92.7
2021,DIV,"King and Queen County Public Schools","All Students",45,40,88.9,42,93.3
2021,DIV,"King and Queen County Public Schools",Asian,<,<,100,<,100
2021,DIV,"King and Queen County Public Schools",Black,14,12,85.7,12,85.7
2021,DIV,"King and Queen County Public Schools","Economically Disadvantaged",21,19,90.5,20,95.2
2021,DIV,"King and Queen County Public Schools","English Learners",<,<,100,<,100
2021,DIV,"King and Queen County Public Schools",Female,24,23,95.8,23,95.8
2021,DIV,"King and Queen County Public Schools",Hispanic,<,<,100,<,100
2021,DIV,"King and Queen County Public Schools",Homeless,<,<,100,<,100
2021,DIV,"King and Queen County Public Schools",Male,21,17,81,19,90.5
2021,DIV,"King and Queen County Public Schools","Military Connected",<,<,100,<,100
2021,DIV,"King and Queen County Public Schools","Multiple Races",<,<,100,<,100
2021,DIV,"King and Queen County Public Schools","Students with Disabilities",<,<,<,<,<
2021,DIV,"King and Queen County Public Schools",White,21,18,85.7,20,95.2
2021,DIV,"Lancaster County Public Schools","All Students",92,82,89.1,82,89.1
2021,DIV,"Lancaster County Public Schools",Asian,<,<,100,<,100
2021,DIV,"Lancaster County Public Schools",Black,46,38,82.6,38,82.6
2021,DIV,"Lancaster County Public Schools","Economically Disadvantaged",57,47,82.5,47,82.5
2021,DIV,"Lancaster County Public Schools",Female,50,46,92,46,92
2021,DIV,"Lancaster County Public Schools",Hispanic,<,<,100,<,100
2021,DIV,"Lancaster County Public Schools",Homeless,<,<,100,<,100
2021,DIV,"Lancaster County Public Schools",Male,42,36,85.7,36,85.7
2021,DIV,"Lancaster County Public Schools","Multiple Races",<,<,100,<,100
2021,DIV,"Lancaster County Public Schools","Students with Disabilities",15,13,86.7,13,86.7
2021,DIV,"Lancaster County Public Schools",White,41,39,95.1,39,95.1
2021,DIV,"Lee County Public Schools","All Students",231,200,86.6,202,87.4
2021,DIV,"Lee County Public Schools",Black,<,<,<,<,<
2021,DIV,"Lee County Public Schools","Economically Disadvantaged",148,123,83.1,125,84.5
2021,DIV,"Lee County Public Schools",Female,110,95,86.4,96,87.3
2021,DIV,"Lee County Public Schools","Foster Care",<,<,<,<,<
2021,DIV,"Lee County Public Schools",Hispanic,<,<,100,<,100
2021,DIV,"Lee County Public Schools",Homeless,<,<,100,<,100
2021,DIV,"Lee County Public Schools",Male,121,105,86.8,106,87.6
2021,DIV,"Lee County Public Schools","Multiple Races",<,<,100,<,100
2021,DIV,"Lee County Public Schools","Students with Disabilities",43,36,83.7,36,83.7
2021,DIV,"Lee County Public Schools",White,224,194,86.6,196,87.5
2021,DIV,"Lexington City Public Schools","All Students",<,<,100,<,100
2021,DIV,"Lexington City Public Schools","Economically Disadvantaged",<,<,100,<,100
2021,DIV,"Lexington City Public Schools",Female,<,<,100,<,100
2021,DIV,"Lexington City Public Schools",Male,<,<,100,<,100
2021,DIV,"Lexington City Public Schools","Students with Disabilities",<,<,100,<,100
2021,DIV,"Lexington City Public Schools",White,<,<,100,<,100
2021,DIV,"Loudoun County Public Schools","All Students",6723,6533,97.2,6560,97.6
2021,DIV,"Loudoun County Public Schools","American Indian",18,18,100,18,100
2021,DIV,"Loudoun County Public Schools",Asian,1486,1473,99.1,1475,99.3
2021,DIV,"Loudoun County Public Schools",Black,467,454,97.2,456,97.6
2021,DIV,"Loudoun County Public Schools","Economically Disadvantaged",1437,1306,90.9,1317,91.6
2021,DIV,"Loudoun County Public Schools","English Learners",483,393,81.4,398,82.4
2021,DIV,"Loudoun County Public Schools",Female,3235,3165,97.8,3177,98.2
2021,DIV,"Loudoun County Public Schools","Foster Care",<,<,<,<,<
2021,DIV,"Loudoun County Public Schools",Hispanic,1164,1049,90.1,1058,90.9
2021,DIV,"Loudoun County Public Schools",Homeless,114,87,76.3,87,76.3
2021,DIV,"Loudoun County Public Schools",Male,3476,3356,96.5,3371,97
2021,DIV,"Loudoun County Public Schools","Military Connected",82,81,98.8,81,98.8
2021,DIV,"Loudoun County Public Schools","Multiple Races",342,339,99.1,340,99.4
2021,DIV,"Loudoun County Public Schools","Native Hawaiian",<,<,100,<,100
2021,DIV,"Loudoun County Public Schools","Students with Disabilities",654,623,95.3,626,95.7
2021,DIV,"Loudoun County Public Schools",White,3240,3194,98.6,3207,99
2021,DIV,"Louisa County Public Schools","All Students",409,389,95.1,390,95.4
2021,DIV,"Louisa County Public Schools","American Indian",<,<,100,<,100
2021,DIV,"Louisa County Public Schools",Asian,<,<,100,<,100
2021,DIV,"Louisa County Public Schools",Black,65,63,96.9,63,96.9
2021,DIV,"Louisa County Public Schools","Economically Disadvantaged",189,173,91.5,173,91.5
2021,DIV,"Louisa County Public Schools","English Learners",<,<,100,<,100
2021,DIV,"Louisa County Public Schools",Female,208,201,96.6,201,96.6
2021,DIV,"Louisa County Public Schools","Foster Care",<,<,100,<,100
2021,DIV,"Louisa County Public Schools",Hispanic,26,25,96.2,25,96.2
2021,DIV,"Louisa County Public Schools",Homeless,<,<,<,<,<
2021,DIV,"Louisa County Public Schools",Male,201,188,93.5,189,94
2021,DIV,"Louisa County Public Schools","Military Connected",<,<,100,<,100
2021,DIV,"Louisa County Public Schools","Multiple Races",27,25,92.6,25,92.6
2021,DIV,"Louisa County Public Schools","Students with Disabilities",73,67,91.8,67,91.8
2021,DIV,"Louisa County Public Schools",White,285,270,94.7,271,95.1
2021,DIV,"Lunenburg County Public Schools","All Students",126,115,91.3,116,92.1
2021,DIV,"Lunenburg County Public Schools",Black,41,39,95.1,39,95.1
2021,DIV,"Lunenburg County Public Schools","Economically Disadvantaged",121,110,90.9,111,91.7
2021,DIV,"Lunenburg County Public Schools","English Learners",<,<,100,<,100
2021,DIV,"Lunenburg County Public Schools",Female,66,59,89.4,59,89.4
2021,DIV,"Lunenburg County Public Schools",Hispanic,<,<,<,<,<
2021,DIV,"Lunenburg County Public Schools",Homeless,<,<,100,<,100
2021,DIV,"Lunenburg County Public Schools",Male,60,56,93.3,57,95
2021,DIV,"Lunenburg County Public Schools","Military Connected",<,<,100,<,100
2021,DIV,"Lunenburg County Public Schools","Multiple Races",<,<,100,<,100
2021,DIV,"Lunenburg County Public Schools","Students with Disabilities",19,17,89.5,17,89.5
2021,DIV,"Lunenburg County Public Schools",White,70,62,88.6,62,88.6
2021,DIV,"Lynchburg City Public Schools","All Students",613,491,80.1,522,85.2
2021,DIV,"Lynchburg City Public Schools","American Indian",<,<,<,<,<
2021,DIV,"Lynchburg City Public Schools",Asian,<,<,100,<,100
2021,DIV,"Lynchburg City Public Schools",Black,289,219,75.8,234,81
2021,DIV,"Lynchburg City Public Schools","Economically Disadvantaged",301,229,76.1,251,83.4
2021,DIV,"Lynchburg City Public Schools","English Learners",19,11,57.9,12,63.2
2021,DIV,"Lynchburg City Public Schools",Female,314,256,81.5,275,87.6
2021,DIV,"Lynchburg City Public Schools","Foster Care",<,<,<,<,<
2021,DIV,"Lynchburg City Public Schools",Hispanic,39,28,71.8,30,76.9
2021,DIV,"Lynchburg City Public Schools",Homeless,<,<,<,<,<
2021,DIV,"Lynchburg City Public Schools",Male,299,235,78.6,247,82.6
2021,DIV,"Lynchburg City Public Schools","Military Connected",<,<,100,<,100
2021,DIV,"Lynchburg City Public Schools","Multiple Races",52,41,78.8,44,84.6
2021,DIV,"Lynchburg City Public Schools","Native Hawaiian",<,<,100,<,100
2021,DIV,"Lynchburg City Public Schools","Students with Disabilities",74,51,68.9,55,74.3
2021,DIV,"Lynchburg City Public Schools",White,220,191,86.8,202,91.8
2021,DIV,"Madison County Public Schools","All Students",135,126,93.3,130,96.3
2021,DIV,"Madison County Public Schools",Black,<,<,<,<,<
2021,DIV,"Madison County Public Schools","Economically Disadvantaged",48,42,87.5,44,91.7
2021,DIV,"Madison County Public Schools","English Learners",<,<,100,<,100
2021,DIV,"Madison County Public Schools",Female,65,65,100,65,100
2021,DIV,"Madison County Public Schools",Hispanic,<,<,100,<,100
2021,DIV,"Madison County Public Schools",Male,70,61,87.1,65,92.9
2021,DIV,"Madison County Public Schools","Military Connected",<,<,100,<,100
2021,DIV,"Madison County Public Schools","Multiple Races",<,<,100,<,100
2021,DIV,"Madison County Public Schools","Students with Disabilities",10,9,90,9,90
2021,DIV,"Madison County Public Schools",White,116,109,94,112,96.6
2021,DIV,"Manassas City Public Schools","All Students",541,446,82.4,450,83.2
2021,DIV,"Manassas City Public Schools","American Indian",<,<,<,<,<
2021,DIV,"Manassas City Public Schools",Asian,22,22,100,22,100
2021,DIV,"Manassas City Public Schools",Black,64,56,87.5,58,90.6
2021,DIV,"Manassas City Public Schools","Economically Disadvantaged",244,185,75.8,188,77
2021,DIV,"Manassas City Public Schools","English Learners",170,109,64.1,110,64.7
2021,DIV,"Manassas City Public Schools",Female,275,240,87.3,242,88
2021,DIV,"Manassas City Public Schools","Foster Care",<,<,100,<,100
2021,DIV,"Manassas City Public Schools",Hispanic,351,271,77.2,271,77.2
2021,DIV,"Manassas City Public Schools",Homeless,<,<,<,<,<
2021,DIV,"Manassas City Public Schools",Male,265,205,77.4,207,78.1
2021,DIV,"Manassas City Public Schools","Military Connected",<,<,100,<,100
2021,DIV,"Manassas City Public Schools","Multiple Races",24,22,91.7,22,91.7
2021,DIV,"Manassas City Public Schools","Students with Disabilities",74,58,78.4,59,79.7
2021,DIV,"Manassas City Public Schools",White,79,75,94.9,76,96.2
2021,DIV,"Manassas Park City Public Schools","All Students",288,256,88.9,259,89.9
2021,DIV,"Manassas Park City Public Schools",Asian,16,16,100,16,100
2021,DIV,"Manassas Park City Public Schools",Black,28,27,96.4,27,96.4
2021,DIV,"Manassas Park City Public Schools","Economically Disadvantaged",129,111,86,113,87.6
2021,DIV,"Manassas Park City Public Schools","English Learners",78,57,73.1,58,74.4
2021,DIV,"Manassas Park City Public Schools",Female,136,123,90.4,125,91.9
2021,DIV,"Manassas Park City Public Schools",Hispanic,194,164,84.5,166,85.6
2021,DIV,"Manassas Park City Public Schools",Male,152,133,87.5,134,88.2
2021,DIV,"Manassas Park City Public Schools","Military Connected",<,<,100,<,100
2021,DIV,"Manassas Park City Public Schools","Multiple Races",11,10,90.9,11,100
2021,DIV,"Manassas Park City Public Schools","Students with Disabilities",26,20,76.9,23,88.5
2021,DIV,"Manassas Park City Public Schools",White,39,39,100,39,100
2021,DIV,"Martinsville City Public Schools","All Students",143,120,83.9,120,83.9
2021,DIV,"Martinsville City Public Schools","American Indian",<,<,<,<,<
2021,DIV,"Martinsville City Public Schools",Asian,<,<,100,<,100
2021,DIV,"Martinsville City Public Schools",Black,83,76,91.6,76,91.6
2021,DIV,"Martinsville City Public Schools","Economically Disadvantaged",107,89,83.2,89,83.2
2021,DIV,"Martinsville City Public Schools","English Learners",11,6,54.5,6,54.5
2021,DIV,"Martinsville City Public Schools",Female,70,57,81.4,57,81.4
2021,DIV,"Martinsville City Public Schools",Hispanic,19,13,68.4,13,68.4
2021,DIV,"Martinsville City Public Schools",Homeless,<,<,100,<,100
2021,DIV,"Martinsville City Public Schools",Male,73,63,86.3,63,86.3
2021,DIV,"Martinsville City Public Schools","Multiple Races",13,9,69.2,9,69.2
